AntiqueWhite1              	ffefdb	255 239 219
LavenderBlush              	fff0f5	255 240 245
LavenderBlush1             	fff0f5	255 240 245
lavender blush             	fff0f5	255 240 245
seashell                   	fff5ee	255 245 238
seashell1                  	fff5ee	255 245 238
khaki1                     	fff68f	255 246 143
cornsilk                   	fff8dc	255 248 220
cornsilk1                  	fff8dc	255 248 220
LemonChiffon               	fffacd	255 250 205
LemonChiffon1              	fffacd	255 250 205
lemon chiffon              	fffacd	255 250 205
FloralWhite                	fffaf0	255 250 240
floral white               	fffaf0	255 250 240
snow                       	fffafa	255 250 250
snow1                      	fffafa	255 250 250
yellow                     	ffff00	255 255   0
yellow1                    	ffff00	255 255   0
LightYellow                	ffffe0	255 255 224
LightYellow1               	ffffe0	255 255 224
light yellow               	ffffe0	255 255 224
ivory                      	fffff0	255 255 240
ivory1                     	fffff0	255 255 240
gray100                    	ffffff	255 255 255
grey100                    	ffffff	255 255 255
white                      	ffffff	255 255 255
