parkID	NAME	Year	Capacity	Surface	Area_Fair	Cover	LF_Dim	SLF_Dim	LFA_Dim	LC_Dim	LCC_Dim	CF_Dim	RCC_Dim	RC_Dim	RFA_Dim	SRF_Dim	RF_Dim	Backstop	Foul	LF_W	LC_W	CF_W	RC_W	RF_W	Comments
MON02	Stade Olympique	1983	59149	A		O	325			375		404		375			325	65	L	12		12		12	
NYC16	Yankee Stadium	1983	57545	N	113	O	312			419	430	417		385		353	310	84	M	8	7	7	9	10	
NYC17	Shea Stadium	1983	56000	N	113	O	338			371		410		371			338	80	L	8	8	8	8	8	
OAK01	Oakland-Alameda County Coliseum	1983	50000	N	108	O	330		372			397			372		330	60	L	10		10		10	
PHI12	Veterans Stadium	1983	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PIT07	Three Rivers Stadium	1983	58722	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	Jack Murphy Stadium	1983	50000	N	110	O	327			370		405		370			327	75	L	8		8		8	
SEA02	Kingdome	1983	59059	A		D	316			357		405		357			316	63		12		12		12	
SFO02	Candlestick Park	1983	58945	N	105	O	335			365		400		365			335	65	L	9		9		9	
STL09	Busch Stadium II	1983	53138	A		O	330			386		414		386			330	64	L	10		10		10	
TOR01	Exhibition Stadium	1983	43737	A		O	330			375		400		375			330			12		12		12	
ANA01	Anaheim Stadium	1982	67335	N	110	O	333		374	386		404		386	374		333	60	M	8	8	8	8	10	
ARL01	Arlington Stadium	1982	41284	N		O	330			380		400		380			330			12		12		12	
ATL01	Atlanta-Fulton County Stadium	1982	52785	N		O	330			385		402		385			330			6		6		6	
BAL11	Memorial Stadium	1982	53208	N		O	309			376		405		376			309			14		7		14	
BOS07	Fenway Park	1982	33368	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI10	Comiskey Park I	1982	44492	N	110	O	349			382		409		382			349	86	M	10		7		10	
CHI11	Wrigley Field	1982	37702	N	108	O	355	357		363		400		381		363	353	62	S	16	11	11	11	16	
CIN08	Riverfront Stadium	1982	52953	A	112	O	330			375		404		375			330	51	S	12		12		12	
CLE07	Cleveland Stadium	1982	74483	N	109	O	320			377		400		385			320	60	L	7		9		7	
DET04	Tiger Stadium	1982	52806	N	113	O	340			365		440		375			325	66	S	9		9		9	
HOU02	Astrodome	1982	47000	A		D	340			390		406		390			340	67	L	10		10		10	
KAN06	Royals Stadium	1982	40613	A		O	330		375			410			385		330	60	S	12	12	12	12	12	
LOS03	Dodger Stadium	1982	56000	N	113	O	330		370	385		400		385	370		330	75	L	4	8	8	8	4	
MIL05	Milwaukee County Stadium	1982	53192	N	107	O	315			362		402		362			315	60	L	8		8		10	
MIN03	Hubert H. Humphrey Metrodome	1982	54711	A		D	344		384	394		407		376	367		327	60	S	7	7	7	7	7	
MON02	Stade Olympique	1982	59149	A		O	330			375		404		375			330		L	12		12		12	
NYC16	Yankee Stadium	1982	57545	N	113	O	312			419	430	417		385		353	310	84	M	8	7	7	9	10	
NYC17	Shea Stadium	1982	56000	N	113	O	338			371		410		371			338	80	L	8	8	8	8	8	
OAK01	Oakland-Alameda County Coliseum	1982	50000	N	108	O	330		372			397			372		330	60	L	10		10		10	
PHI12	Veterans Stadium	1982	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PIT07	Three Rivers Stadium	1982	58722	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	Jack Murphy Stadium	1982	50000	N	110	O	327			370		405		370			327	75	L	8		8		8	Inner Fences Installed and plate moved 5 ft back.
SEA02	Kingdome	1982	59059	A		D	316			357		405		357			316	63		12		12		12	
SFO02	Candlestick Park	1982	58945	N	105	O	335			365		400		365			335	65	L	9		9		9	
STL09	Busch Stadium II	1982	53138	A		O	330			386		414		386			330	64	L	10		10		10	
TOR01	Exhibition Stadium	1982	43737	A		O	330			375		400		375			330			12		12		12	
ANA01	Anaheim Stadium	1981	67335	N	110	O	333		374	386		404		386	374		333	60	M	8	8	8	8	10	Fences padded
ARL01	Arlington Stadium	1981	41284	N		O	330			383		400		383			330			12		12		12	
ATL01	Atlanta-Fulton County Stadium	1981	52194	N		O	330			385		402		385			330			6		6		6	
BAL11	Memorial Stadium	1981	52862	N		O	309			376		405		376			309			14		7		14	
BOS07	Fenway Park	1981	33368	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI10	Comiskey Park I	1981	44492	N	110	O	349			382		409		382			349	86	M	10		7		10	
CHI11	Wrigley Field	1981	37702	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CIN08	Riverfront Stadium	1981	52953	A	112	O	330			375		404		375			330	51	S	12		12		12	
CLE07	Cleveland Stadium	1981	74483	N	109	O	320			377		400		385			320	60	L	7		9		7	
DET04	Tiger Stadium	1981	52806	N	113	O	340			365		440		370			325	66	S	9		9		9	
HOU02	Astrodome	1981	47000	A		D	340			390		406		390			340	67	L	10		10		10	
KAN06	Royals Stadium	1981	40613	A		O	330		375			410			385		330	60	S	12	12	12	12	12	
LOS03	Dodger Stadium	1981	56000	N	113	O	330		370	385		400		385	370		330	75	L	4	8	8	8	4	
MIL05	Milwaukee County Stadium	1981	53192	N	107	O	315			362		402		362			315	60	L	8		8		10	
MIN02	Metropolitan Stadium	1981	45919	N		O	343			406		402		410			330		M	12		8		8	
MON02	Stade Olympique	1981	59149	A		O	330			375		400		375			330		L	12		12		12	
NYC16	Yankee Stadium	1981	57545	N	113	O	312			419	430	417		385		353	310	84	M	8	7	7	9	10	
NYC17	Shea Stadium	1981	56000	N	113	O	338			371		410		371			338	80	L	8	8	8	8	8	
OAK01	Oakland-Alameda County Coliseum	1981	50000	N	108	O	330		372			396			372		330	60	L	10		10		10	
PHI12	Veterans Stadium	1981	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PIT07	Three Rivers Stadium	1981	58722	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	Jack Murphy Stadium	1981	50000	N	110	O	330			375		420		375			330	80	L	18		18		18	
SEA02	Kingdome	1981	59059	A		D	316			357		405		357			316	63		12		12		12	
SFO02	Candlestick Park	1981	58945	N	105	O	335			365		410		375			335	55	L	12		12		12	
STL09	Busch Stadium II	1981	53138	A		O	330			386		414		386			330	64	L	10		10		10	
TOR01	Exhibition Stadium	1981	43737	A		O	330			375		400		375			330			12		12		12	
ANA01	Anaheim Stadium	1980	64593	N	110	O	333		374	386		404		386	374		333	60	M	8	8	8	8	8	Outfield enclosed and double-decked
ARL01	Arlington Stadium	1980	41284	N		O	330			370		400		370			330			11		11		11	
ATL01	Atlanta-Fulton County Stadium	1980	52194	N		O	330			385		402		385			330			6		6		6	
BAL11	Memorial Stadium	1980	52862	N		O	309			376		405		376			309			14		7		14	
BOS07	Fenway Park	1980	33368	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI10	Comiskey Park I	1980	44492	N	110	O	349			382		445		382			349	86	M	10		9		10	
CHI11	Wrigley Field	1980	37702	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CIN08	Riverfront Stadium	1980	52953	A	112	O	330			375		404		375			330	51	S	12		12		12	
CLE07	Cleveland Stadium	1980	74483	N	109	O	320			377		400		385			320	60	L	7		9		7	
DET04	Tiger Stadium	1980	52806	N	113	O	340			365		440		370			325	66	S	9		9		9	
HOU02	Astrodome	1980	47000	A		D	340			390		406		390			340	67	L	10		10		10	
KAN06	Royals Stadium	1980	40613	A		O	330		375			410			385		330	60	S	12	12	12	12	12	
LOS03	Dodger Stadium	1980	56000	N	113	O	330		370	385		400		385	370		330	75	L	4	8	8	8	4	
MIL05	Milwaukee County Stadium	1980	53192	N	107	O	315			362		402		362			315	60	L	8		8		10	
MIN02	Metropolitan Stadium	1980	45919	N		O	343			406		402		410			330		M	12		8		8	
MON02	Stade Olympique	1980	59149	A		O	325			375		404		375			325		L	12		12		12	
NYC16	Yankee Stadium	1980	57545	N	113	O	312			419	430	417		385		353	310	84	M	8	7	7	9	10	
NYC17	Shea Stadium	1980	56000	N	113	O	338			371		410		371			338	80	L	8	8	8	8	8	
OAK01	Oakland-Alameda County Coliseum	1980	50000	N	108	O	330		375			400			375		330	60	L	8		8		8	
PHI12	Veterans Stadium	1980	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PIT07	Three Rivers Stadium	1980	58722	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	San Diego Stadium	1980	50000	N	110	O	330			375		420		375			330	80	L	18		18		18	
SEA02	Kingdome	1980	59059	A		D	316			365		410		365			316	63		12		12		12	
SFO02	Candlestick Park	1980	58945	N	105	O	335			365		410		375			330	55	L	12		12		12	
STL09	Busch Stadium II	1980	53138	A		O	330			386		414		386			330	64	L	10		10		10	
TOR01	Exhibition Stadium	1980	43737	A		O	330			375		400		375			330			12		12		12	
ANA01	Anaheim Stadium	1979	43204	N	110	O	333		374	386		404		386	374		333	60	M	8	8	8	8	8	
ARL01	Arlington Stadium	1979	41284	N		O	330			370		400		370			330			11		11		11	
ATL01	Atlanta-Fulton County Stadium	1979	52532	N		O	330			385		402		385			330			6		6		6	
BAL11	Memorial Stadium	1979	52862	N		O	309			378		410		378			309			14		7		14	
BOS07	Fenway Park	1979	33368	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI10	Comiskey Park I	1979	44492	N	110	O	349			382		445		382			349	86	M	10		9		10	
CHI11	Wrigley Field	1979	37702	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CIN08	Riverfront Stadium	1979	52953	A	112	O	330			375		404		375			330	51	S	12		12		12	
CLE07	Cleveland Stadium	1979	74483	N	109	O	320			395		400		395			320	60	L	7		9		7	
DET04	Tiger Stadium	1979	52806	N	113	O	340			365		440		370			325	66	S	9		9		9	
HOU02	Astrodome	1979	47000	A		D	340			390		406		390			340	67	L	10		10		10	
KAN06	Royals Stadium	1979	40613	A		O	330		375			405			375		330	60	S	12	12	12	12	12	
LOS03	Dodger Stadium	1979	56000	N	113	O	330		370	385		400		385	370		330	75	L	4	8	8	8	4	
MIL05	Milwaukee County Stadium	1979	53192	N	107	O	315			362		402		362			315	60	L	8		8		10	
MIN02	Metropolitan Stadium	1979	45919	N		O	343			406		402		410			330		M	12		8		8	
MON02	Stade Olympique	1979	59149	A		O	325			375		405		375			325		L	12		12		12	
NYC16	Yankee Stadium	1979	57145	N	113	O	312			419	430	417		385		353	310	84	M	8	7	7	9	10	
NYC17	Shea Stadium	1979	56000	N	113	O	338			371		410		371			338	80	L	8	8	8	8	8	
OAK01	Oakland-Alameda County Coliseum	1979	50000	N	108	O	330		375			400			375		330	60	L	8		8		8	
PHI12	Veterans Stadium	1979	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PIT07	Three Rivers Stadium	1979	58722	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	San Diego Stadium	1979	50000	N	110	O	330			375		420		375			330	80	L	18		18		18	
SEA02	Kingdome	1979	59059	A		D	316			365		410		365			316	63		12		12		12	
SFO02	Candlestick Park	1979	58945	N	105	O	335			365		410		375			330	55	L	12		12		12	Astroturf replaced with grass.
STL09	Busch Stadium II	1979	53138	A		O	330			386		414		386			330	64	L	10		10		10	
TOR01	Exhibition Stadium	1979	43737	A		O	330			375		400		375			330			12		12		12	
ANA01	Anaheim Stadium	1978	43204	N	110	O	333		374	386		404		386	374		333	60	M	8	8	8	8	8	
ARL01	Arlington Stadium	1978	41284	N		O	330			370		400		370			330			11		11		11	Upper Deck Added
ATL01	Atlanta-Fulton County Stadium	1978	51556	N		O	330			385		402		385			330			6		6		6	
BAL11	Memorial Stadium	1978	53208	N		O	309			378		410		378			309			14		7		14	
BOS07	Fenway Park	1978	33368	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI10	Comiskey Park I	1978	44492	N	110	O	349			382		445		382			349	86	M	10		9		10	
CHI11	Wrigley Field	1978	37702	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CIN08	Riverfront Stadium	1978	52953	A	112	O	330			375		404		375			330	51	S	12		12		12	
CLE07	Cleveland Stadium	1978	74483	N	109	O	320			395		400		395			320	60	L	7		9		7	
DET04	Tiger Stadium	1978	52806	N	113	O	340			365		440		370			325	66	S	9		9		9	
HOU02	Astrodome	1978	47000	A		D	340			390		406		390			340	67	L	10		10		10	
KAN06	Royals Stadium	1978	40613	A		O	330		375			405			375		330	60	S	12	12	12	12	12	
LOS03	Dodger Stadium	1978	56000	N	113	O	330		370	385		400		385	370		330	75	L	4	8	8	8	4	
MIL05	Milwaukee County Stadium	1978	53192	N	107	O	315			362		402		362			315	60	L	8		8		10	
MIN02	Metropolitan Stadium	1978	45919	N		O	343			406		402		410			330		M	12		8		8	
MON02	Stade Olympique	1978	59149	A		O	325			375		404		375			325		L	12		12		12	
NYC16	Yankee Stadium	1978	57145	N	113	O	312			419	430	417		385		353	310	84	M	8	7	7	8	10	
NYC17	Shea Stadium	1978	56000	N	113	O	338			371		410		371			338	80	L	12	8	8	8	12	
OAK01	Oakland-Alameda County Coliseum	1978	50000	N	108	O	330		375			400			375		330	60	L	8		8		8	
PHI12	Veterans Stadium	1978	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PIT07	Three Rivers Stadium	1978	58722	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	San Diego Stadium	1978	50000	N	110	O	330			375		420		375			330	80	L	18		18		18	
SEA02	Kingdome	1978	59059	A		D	316			365		410		365			316	63		12		12		12	
SFO02	Candlestick Park	1978	58945	A	105	O	335			365		410		375			330	55	L	12		12		12	
STL09	Busch Stadium II	1978	53138	A		O	330			386		414		386			330	64	L	10		10		10	
TOR01	Exhibition Stadium	1978	43737	A		O	330			375		400		375			330			12		12		12	
ANA01	Anaheim Stadium	1977	43204	N	110	O	333		374	386		404		386	374		333	60	M	8	8	8	8	8	
ARL01	Arlington Stadium	1977	35649	N		O	330			370		400		370			330			11		11		11	
ATL01	Atlanta-Fulton County Stadium	1977	51556	N		O	330			385		402		385			330			6		6		6	New seats and new scoreboard.  Foul territory significantly reduced.
BAL11	Memorial Stadium	1977	53208	N		O	309			378		405		378			309			14		7		14	
BOS07	Fenway Park	1977	33368	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI10	Comiskey Park I	1977	44492	N	110	O	349			382		445		382			349	86	M	10		9		10	Grass infield installed.
CHI11	Wrigley Field	1977	37702	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CIN08	Riverfront Stadium	1977	52953	A	112	O	330			375		404		375			330	51	S	12		12		12	
CLE07	Cleveland Stadium	1977	74483	N	109	O	320			395		400		395			320	60	L	7		9		7	
DET04	Tiger Stadium	1977	52806	N	113	O	340			365		440		370			325	66	S	9		9		9	
HOU02	Astrodome	1977	47000	A		D	340			390		406		390			340	67	L	10		10		10	
KAN06	Royals Stadium	1977	40613	A		O	330		375			405			375		330	60	S	12	12	12	12	12	
LOS03	Dodger Stadium	1977	56000	N	113	O	330		370	385		400		385	370		330	75	L	4	8	8	8	4	
MIL05	Milwaukee County Stadium	1977	53192	N	107	O	315			362		402		362			315	60	L	8		8		10	
MIN02	Metropolitan Stadium	1977	45919	N		O	343			406		402		410			330		M	12		8		8	
MON02	Stade Olympique	1977	58838	A		O	325			375		404		375			325		L	12		12		12	
NYC16	Yankee Stadium	1977	57145	N	113	O	312			419	430	417		385		353	310	84	M	8	7	7	8	10	
NYC17	Shea Stadium	1977	56000	N	113	O	341			371		410		371			341	80	L	12	8	8	8	12	
OAK01	Oakland-Alameda County Coliseum	1977	50000	N	108	O	330		375			400			375		330	60	L	8		8		8	
PHI12	Veterans Stadium	1977	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PIT07	Three Rivers Stadium	1977	58722	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	San Diego Stadium	1977	50000	N	110	O	330			375		410		375			330	80	L	18		10		18	
SEA02	Kingdome	1977	59059	A		D	315			375		405		375			315	63		12		12		12	
SFO02	Candlestick Park	1977	58945	A	105	O	335			365		410		375			330	55	L	12		12		12	
STL09	Busch Stadium II	1977	53138	A		O	330			386		414		386			330	64	L	10		10		10	
TOR01	Exhibition Stadium	1977	38522	A		O	330			375		400		375			330			12		12		12	
ANA01	Anaheim Stadium	1976	43204	N	110	O	333		374	386		404		386	374		333	60	M	8	8	8	8	8	
ARL01	Arlington Stadium	1976	35649	N		O	330			370		400		370			330			11		11		11	
ATL01	Atlanta-Fulton County Stadium	1976	51556	N		O	330			385		402		385			330			6		6		6	
BAL11	Memorial Stadium	1976	53208	N		O	309			375		400		375			309			14		6		14	
BOS07	Fenway Park	1976	33368	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	LF Wall replaced w/plastic.  Electronic message board installed in CF.
CHI10	Comiskey Park I	1976	44492	N	110	O	349			382		440		382			349	86	M	10		9		10	
CHI11	Wrigley Field	1976	37702	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CIN08	Riverfront Stadium	1976	52953	A	112	O	330			375		404		375			330	51	S	12		12		12	
CLE07	Cleveland Stadium	1976	74483	N	109	O	320			395		400		395			320	60	L	9		9		9	
DET04	Tiger Stadium	1976	52806	N	113	O	340			365		440		370			325	66	S	9		9		9	
HOU02	Astrodome	1976	47000	A		D	330			378		400		378			330	67	L	12		12		12	
KAN06	Royals Stadium	1976	40613	A		O	330		375			405			375		330	60	S	12	12	12	12	12	
LOS03	Dodger Stadium	1976	56000	N	113	O	330		370	385		400		385	370		330	75	L	4	8	8	8	4	
MIL05	Milwaukee County Stadium	1976	53192	N	107	O	315			362		402		362			315	60	L	8		8		10	
MIN02	Metropolitan Stadium	1976	45919	N		O	330			406		402		430			330		M	7		8		8	
MON01	Parc Jarry	1976	29125	N		O	340			368		420		368			340	60		8		8		8	
NYC16	Yankee Stadium	1976	54028	N	113	O	312			419	430	417		385		353	310	84	M	8	7	7	8	10	Major Renovation.
NYC17	Shea Stadium	1976	56000	N	113	O	341			371		410		371			341	80	L	12	8	8	8	12	
OAK01	Oakland-Alameda County Coliseum	1976	50000	N	108	O	330		375			400			375		330	60	L	8		8		8	
PHI12	Veterans Stadium	1976	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PIT07	Three Rivers Stadium	1976	58722	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	San Diego Stadium	1976	50000	N	110	O	330			375		410		375			330	80	L	18		10		18	
SFO02	Candlestick Park	1976	58945	A	105	O	335			365		410		375			330	55	L	12		12		12	
STL09	Busch Stadium II	1976	53138	A		O	330			376		404		376			330	64	L	10		10		10	
ANA01	Anaheim Stadium	1975	43204	N	110	O	333		374	386		404		386	374		333	60	M	8	8	8	8	8	
ARL01	Arlington Stadium	1975	35649	N		O	330			370		400		370			330			11		11		11	
ATL01	Atlanta-Fulton County Stadium	1975	52780	N		O	330			385		402		385			330			6		6		6	
BAL11	Memorial Stadium	1975	53208	N		O	309			385		410		385			309			14		6		14	
BOS07	Fenway Park	1975	33368	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI10	Comiskey Park I	1975	44492	A	110	O	349			382		400		382			349	86	M	10		9		10	
CHI11	Wrigley Field	1975	37702	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CIN08	Riverfront Stadium	1975	52953	A	112	O	330			375		404		375			330	51	S	12		12		12	
CLE07	Cleveland Stadium	1975	74483	N	109	O	320			395		400		395			320	60	L	6		8		6	
DET04	Tiger Stadium	1975	52806	N	113	O	340			365		440		370			325	66	S	9		9		9	
HOU02	Astrodome	1975	47000	A		D	330			378		400		378			330	67	L	12		12		12	
KAN06	Royals Stadium	1975	40613	A		O	330		375			405			375		330	60	S	12	12	12	12	12	
LOS03	Dodger Stadium	1975	56000	N	113	O	330		370	385		400		385	370		330	75	L	4	8	8	8	4	
MIL05	Milwaukee County Stadium	1975	53192	N	107	O	315			362		402		362			315	60	L	8		8		10	
MIN02	Metropolitan Stadium	1975	45919	N		O	330			410		402		430			330		M	7		8		8	
MON01	Parc Jarry	1975	29125	N		O	340			368		420		368			340	60		5		5		5	
NYC17	Shea Stadium	1975	56000	N	113	O	341			371		410		371			341	80	L	12	8	8	8	12	
OAK01	Oakland-Alameda County Coliseum	1975	50000	N	108	O	330		375			400			375		330	60	L	8		8		8	
PHI12	Veterans Stadium	1975	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PIT07	Three Rivers Stadium	1975	58722	A	112	O	335			375		400		375			335	60	L	10		10		10	Fences moved in.
SAN01	San Diego Stadium	1975	50000	N	110	O	330			375		410		375			330	80	L	18		10		18	
SFO02	Candlestick Park	1975	58945	A	105	O	335			365		410		375			330	55	L	12		12		12	
STL09	Busch Stadium II	1975	53138	A		O	330			376		404		376			330	64	L	10		10		10	
ANA01	Anaheim Stadium	1974	43204	N	110	O	333		374	386		404		386	374		333	60	M	8	8	8	8	8	
ARL01	Arlington Stadium	1974	35649	N		O	330			370		400		370			330			11		11		11	
ATL01	Atlanta Stadium	1974	52780	N		O	330			385		402		385			330			6		6		6	
BAL11	Memorial Stadium	1974	53208	N		O	309			385		410		385			309			14		6		14	
BOS07	Fenway Park	1974	33368	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI10	Comiskey Park I	1974	44492	A	110	O	349			382		400		382			349	86	M	10		9		10	
CHI11	Wrigley Field	1974	37702	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CIN08	Riverfront Stadium	1974	52953	A	112	O	330			375		404		375			330	51	S	12		12		12	
CLE07	Cleveland Stadium	1974	74483	N	109	O	320			395		400		395			320	60	L	6		5		6	New scoreboard
DET04	Tiger Stadium	1974	52806	N	113	O	340			365		440		370			325	66	S	9		9		9	
HOU02	Astrodome	1974	47000	A		D	330			378		400		378			330	67	L	12		12		12	
KAN06	Royals Stadium	1974	40613	A		O	330		375			405			375		330	60	S	12	12	12	12	12	
LOS03	Dodger Stadium	1974	56000	N	113	O	330		370	385		400		385	370		330	68	L	4	8	8	8	4	
MIL05	Milwaukee County Stadium	1974	53192	N	107	O	320			362		402		362			315	60	L	8		8		10	
MIN02	Metropolitan Stadium	1974	45919	N		O	346			430		402		430			330		M	7		8		8	
MON01	Parc Jarry	1974	29125	N		O	340			368		420		368			340	60		5		5		5	
NYC17	Shea Stadium	1974	56000	N	113	O	341			371		410		371			341	80	L	12	8	8	8	12	
OAK01	Oakland-Alameda County Coliseum	1974	50000	N	108	O	330		375			400			375		330	60	L	8		8		8	
PHI12	Veterans Stadium	1974	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PIT07	Three Rivers Stadium	1974	58722	A	112	O	340			385		410		385			340	60	L	10		10		10	
SAN01	San Diego Stadium	1974	50000	N	110	O	330			375		410		375			330	80	L	18		10		18	
SFO02	Candlestick Park	1974	58945	A	105	O	335			365		410		375			330	70	L	8		8		8	
STL09	Busch Stadium II	1974	53138	A		O	330			376		404		376			330	64	L	10		10		10	Dirt Infield Carpeted.
ANA01	Anaheim Stadium	1973	43204	N	110	O	333		369			402			369		333	60	M	8	8	8	8	8	Reconfiguration
ARL01	Arlington Stadium	1973	35649	N		O	330			380		400		380			330			11		11		11	
ATL01	Atlanta Stadium	1973	51383	N		O	330			375		402		385			330			6		6		6	
BAL11	Memorial Stadium	1973	53208	N		O	309			385		410		385			309			14		6		14	
